AbstractionError;TopLevelViolation Abstracted;topLevelViolationActualRegioCentral;relativeTLViolationRegioCentral;topLevelViolationAbstractedRel;abstractionErrorRel;variableAbstraction;runtimePerStepRegioCentral;runtimePerAvppPerStep;Totalruntimeregiocentral;timestamps;Toplevelcostsregiocentral;Rootcostsregiocentral;Longest serial path;FixedAbstractionTimes;FixedAbstractionTimesPerAVPP
0.0;0.0;5.820766091346741E-11;4.019044241173501E-16;0.0;0.0;0.025556528000000002;39.718691696;3.07439448;3332.595847264;1.431514297739E12;116485.33552230195;98517.43515051836;9.547529568;2605.2368915680004;8.2487720864E10
0.0;2.9103830456733704E-11;0.0;0.0;2.0230091011363597E-16;0.0;0.017520896;32.304977472000004;0.182341216;3581.439963712;1.431517630638E12;96803.8539574242;96578.23800311852;5.607114192;2605.2624480960003;8.3726547968E10
1.8189894035458565E-12;0.0;0.0;0.0;0.0;1.6057874720419818E-16;0.015391824;29.609975776000002;1.0710236640000002;3536.3089494080004;1.431521212233E12;74277.28650672919;72802.08524361158;5.631525552;2605.2799689920002;6.80439868E10
0.0;0.0;0.0;0.0;0.0;0.0;0.01381456;29.357986416000003;1.1839773120000001;3987.489443248;1.431524748698E12;76072.22717883189;76125.2711293308;4.98976104;2605.295360816;9.2446824384E10
0.0;0.0;2.9103830456733704E-11;2.121608825844862E-16;0.0;0.0;0.00442032;32.462581568000004;0.217613872;3538.16545128;1.431528736848E12;84005.73380371768;83944.82700145122;7.316385840000001;2605.309175376;9.4109472512E10
0.0;0.0;0.0;0.0;0.0;0.0;0.005069168000000001;29.829708704;5.951648512;;;81102.29734834212;80594.49753132073;5.824139808;2605.313595696;7.1575986464E10
0.0;0.0;0.0;0.0;0.0;0.0;0.00469536;30.065451776000003;0.969850144;;;74381.00833640475;74268.17931001652;5.918646576;2605.3186648640003;8.7692663824E10
0.0;1.4551915228366852E-11;1.4551915228366852E-11;1.1600490752043393E-16;1.1600490752043393E-16;0.0;0.0041748;28.422544896;0.18038952;;;63345.715721410634;62832.57579532227;5.478546496000001;2605.323360224;7.9301639728E10
0.0;2.9103830456733704E-11;0.0;0.0;2.29760822341388E-16;0.0;0.004131664;28.257076176;0.9870422080000001;;;64898.80478764079;64940.32184340839;4.881871568;2605.327535024;6.228992184E10
0.0;2.9103830456733704E-11;1.4551915228366852E-11;1.1200294833233393E-16;2.2400589666466786E-16;0.0;0.0029469920000000003;29.79278112;0.8637923040000001;;;70627.25524705756;70692.64764990831;5.628398912000001;2605.331666688;7.8451064224E10
9.094947017729282E-13;2.9103830456733704E-11;0.0;0.0;2.1878492135354475E-16;1.6022386952406171E-16;0.0027007520000000003;29.124009904;0.22928220800000002;;;76253.33781771423;76273.62192492935;5.605182608000001;2605.33461368;9.0692119488E10
0.0;2.9103830456733704E-11;2.9103830456733704E-11;2.233224076656583E-16;2.233224076656583E-16;0.0;0.00266728;31.28377112;0.910619744;;;71384.2754079045;71404.30012575032;7.753626240000001;2605.3373144320003;6.2074373872E10
0.0;1.4551915228366852E-11;1.4551915228366852E-11;1.1842736574654615E-16;1.1842736574654615E-16;0.0;0.002749296;29.439794080000002;0.915594864;;;59250.39249217751;58545.701713846385;5.468941088;2605.3399817120003;7.7569876672E10
0.0;1.4551915228366852E-11;2.9103830456733704E-11;2.262109356179214E-16;1.131054678089607E-16;0.0;0.0026383680000000003;29.152519536000003;0.145004288;;;68367.3685632764;68428.56024589176;4.7919810080000005;2605.342731008;7.5072170112E10
1.8189894035458565E-12;1.4551915228366852E-11;1.4551915228366852E-11;1.1107190208681024E-16;1.1107190208681024E-16;1.8208062342100662E-16;0.00261616;29.529742816000002;1.038581216;;;72575.7913382615;72640.7896036011;4.946096128000001;2605.3453693760002;6.3078094496E10
