AbstractionError;TopLevelViolation Abstracted;topLevelViolationActualRegioCentral;relativeTLViolationRegioCentral;topLevelViolationAbstractedRel;abstractionErrorRel;variableAbstraction;runtimePerStepRegioCentral;runtimePerAvppPerStep;Totalruntimeregiocentral;timestamps;Toplevelcostsregiocentral;Rootcostsregiocentral;Longest serial path;FixedAbstractionTimes;FixedAbstractionTimesPerAVPP
0.0;0.0;8.731149137020111E-11;6.028566361760252E-16;0.0;0.0;0.023017424;26.596814288;2.583193216;2761.278626528;1.431433419423E12;117078.81367480187;98903.28899971506;5.165050464;2088.2424159360003;6.4023733408E10
0.0;0.0;5.820766091346741E-11;4.0460182022727194E-16;0.0;0.0;0.016993696000000003;29.032528608000003;0.190204496;3272.237573024;1.431436181017E12;97868.79316742551;96964.09202940781;4.6298664800000005;2088.2654333600003;6.5561935584E10
0.0;2.9103830456733704E-11;2.9103830456733704E-11;2.219919811813496E-16;2.219919811813496E-16;0.0;0.015417408;28.104902816000003;1.1064416320000001;2964.146381632;1.431439453513E12;73832.53006598791;73073.27913344494;4.651569408;2088.282427056;5.1143404928E10
0.0;2.9103830456733704E-11;2.9103830456733704E-11;2.1891874101691359E-16;2.1891874101691359E-16;0.0;0.01423544;28.443253968;0.967300624;3056.770685584;1.431442417875E12;76301.64221782779;76377.07816970011;4.137532960000001;2088.2978444640003;7.2088839024E10
0.0;2.9103830456733704E-11;2.9103830456733704E-11;2.121608825844862E-16;2.121608825844862E-16;0.0;0.005331408;28.345649536000003;0.13985544;3172.638058208;1.431445474902E12;84141.75934838435;84154.37074931982;4.259623376;2088.3120799040003;7.4315057552E10
0.0;2.9103830456733704E-11;0.0;0.0;2.1496914372451474E-16;0.0;0.005562448;28.230088592;1.4539540480000002;;;81013.638505247;80827.40832900544;4.867865824;2088.3174113120003;5.4649188256E10
0.0;2.9103830456733704E-11;2.9103830456733704E-11;2.2062446068761468E-16;2.2062446068761468E-16;0.0;0.004948176;26.867896464;0.964139936;;;74748.4837238095;74525.48420311534;4.798311568;2088.32297376;7.1298647152E10
0.0;0.0;1.4551915228366852E-11;1.1600490752043393E-16;0.0;0.0;0.004348;26.239886960000003;0.185099808;;;63307.3294521452;63222.01273239187;4.333915232;2088.327921936;6.390267504E10
0.0;1.4551915228366852E-11;0.0;0.0;1.14880411170694E-16;0.0;0.004262368;25.74748272;1.024807808;;;65168.21717772073;65331.72625458472;3.9535953600000004;2088.332269936;5.0719131824E10
0.0;1.4551915228366852E-11;1.4551915228366852E-11;1.1200294833233393E-16;1.1200294833233393E-16;0.0;0.002963264;27.435196144000003;0.9013708800000001;;;70836.77589043185;70965.19950268135;4.968677184000001;2088.3365323040002;6.3759274112E10
9.094947017729282E-13;2.9103830456733704E-11;0.0;0.0;2.1878492135354475E-16;1.6022386952406171E-16;0.00258856;27.843258928;0.19141752;;;76671.64863119305;76522.51308197602;5.739589280000001;2088.339495568;7.3832683392E10
9.094947017729282E-13;2.9103830456733704E-11;2.9103830456733704E-11;2.233224076656583E-16;2.233224076656583E-16;1.7111332469054917E-16;0.002628128;30.82975864;0.8066337280000001;;;72413.38619438028;71670.26733954911;7.732690320000001;2088.3420841280004;5.0892779424E10
0.0;0.0;1.4551915228366852E-11;1.1842736574654615E-16;0.0;0.0;0.0026836;30.026106000000002;0.948245632;;;58855.62765383433;58918.02454239245;6.9124172800000006;2088.344712256;6.3400544416E10
0.0;1.4551915228366852E-11;1.4551915228366852E-11;1.131054678089607E-16;1.131054678089607E-16;0.0;0.002600672;31.543127872000003;0.140139824;;;68629.80236183445;68765.10249595798;7.647342736000001;2088.3473958560003;6.1563232336E10
0.0;2.9103830456733704E-11;0.0;0.0;2.221438041736205E-16;0.0;0.0025639680000000002;26.6868076;0.9478175520000001;;;72842.90467140038;72910.87805186366;4.256853904000001;2088.3499965280002;5.1401889264E10
9.094947017729282E-13;0.0;0.0;0.0;0.0;1.5255189562697604E-16;0.002729392;30.824623456;0.8436009440000001;;;70859.75001406814;70316.29945377531;6.933260688000001;2088.352560496;7.4986175408E10
0.0;0.0;1.4551915228366852E-11;1.198067475725211E-16;0.0;0.0;0.0025008960000000003;26.533322960000003;0.16676696000000002;;;56536.45282069279;56607.32493030648;4.496753568;2088.3552898880002;7.1381926304E10
9.094947017729282E-13;1.4551915228366852E-11;1.4551915228366852E-11;1.128749771769051E-16;1.128749771769051E-16;1.3465698330764672E-16;0.0025084960000000002;25.789805904;2.415090288;;;69093.21312802042;69227.36639843574;3.8693221440000003;2088.357790784;5.3292890016E10
0.0;2.9103830456733704E-11;2.9103830456733704E-11;2.194800897580697E-16;2.194800897580697E-16;0.0;0.0024965440000000003;27.601946528000003;1.126740016;;;75675.71102917717;75767.80227343243;4.764858656;2088.36029928;8.4090270528E10
0.0;2.9103830456733704E-11;0.0;0.0;2.1809668213508E-16;0.0;0.002523664;28.001694528;0.241312448;;;77418.09774472628;77282.73983440007;4.8276908480000005;2088.362795824;7.2649197328E10
0.0;2.9103830456733704E-11;2.9103830456733704E-11;2.1952789215347623E-16;2.1952789215347623E-16;0.0;0.002572048;27.478625760000003;1.4157299520000002;;;75623.27776395762;75715.46782084195;4.453629632;2088.3653194880003;5.3941514576E10
9.094947017729282E-13;2.9103830456733704E-11;0.0;0.0;2.1767004460662057E-16;1.3946963135954817E-16;0.002511376;27.081147344;1.241546912;;;77665.23734346735;77756.85474817466;4.251670336;2088.367891536;6.4236939024E10
0.0;0.0;2.9103830456733704E-11;2.145050921038707E-16;0.0;0.0;0.002505296;27.512223104;0.11943712000000001;;;81371.47614520288;81366.13861924314;4.430439376000001;2088.370402912;7.54011816E10
0.0;2.9103830456733704E-11;0.0;0.0;2.1900064773524938E-16;0.0;0.0024938720000000003;30.187447136000003;0.737733104;;;76230.36406594282;76288.14981569698;6.669090512;2088.3729082080004;5.5011447392E10
0.0;0.0;2.9103830456733704E-11;2.0191823869784356E-16;0.0;0.0;0.002432128;101.98643928000001;0.9286170880000001;;;144700.5115605976;127638.9904042384;63.913390736000004;2088.37540208;6.3299684768E10
0.0;0.0;0.0;0.0;0.0;0.0;0.0026894880000000003;45.525726224;0.179341984;;;126098.70255841411;125556.74058324145;10.307095264;2175.357554688;8.03799344E10
0.0;4.3655745685100555E-11;2.9103830456733704E-11;2.230591511582611E-16;3.345887267373917E-16;0.0;0.0026605920000000003;41.498826832000006;0.714123456;;;100138.6126218142;99304.85085783353;9.711083088;2175.359986816;5.4305993312E10
9.094947017729282E-13;0.0;2.9103830456733704E-11;2.1997113717353726E-16;0.0;1.1726084082151465E-16;0.008306784000000001;41.439487936000006;0.9581621600000001;;;102737.37271101926;103019.53885835706;11.391782752000001;2175.362676304;7.3713508752E10
0.0;0.0;2.9103830456733704E-11;2.1318079205582994E-16;0.0;0.0;0.0025924000000000003;43.31817928;0.17327232;;;111605.27510155259;111602.32514129266;10.142554896;2175.365336896;7.5331415728E10
9.094947017729282E-13;0.0;0.0;0.0;0.0;1.8692819568296275E-16;0.0026926240000000002;45.298784992;1.0594720960000001;;;108330.25423319545;107961.4407293705;10.06160488;2175.37364368;5.4655831136E10
0.0;2.9103830456733704E-11;2.9103830456733704E-11;2.2168505665763664E-16;2.2168505665763664E-16;0.0;0.0026324960000000002;34.528484496000004;0.999307008;;;100717.07182582213;100946.6109821527;7.251264624;2175.37623608;1.48993388064E11
0.0;0.0;1.4551915228366852E-10;1.1656257160280938E-15;0.0;0.0;0.002555088;35.652284496;2.59638144;;;88200.50059788002;88081.05423741478;8.196608224;2175.378928704;6.6433792192E10
0.0;1.4551915228366852E-11;1.0186340659856796E-10;8.080286866605038E-16;1.154326695229291E-16;0.0;0.002611216;44.20378032;0.17091720000000002;;;90265.9302936894;90464.06573836335;10.893022016000002;2175.3815612000003;6.9891828528E10
0.0;0.0;9.167706593871117E-10;7.090106562880262E-15;0.0;0.0;0.002576896;98.225050784;1.11560024;;;96655.48283922148;96928.77665219794;64.301233952;2175.3841162880003;5.3905135376E10
1.8189894035458565E-12;0.0;1.979060471057892E-9;1.4948893846020185E-14;0.0;1.296091408407112E-16;0.0026024800000000003;43.796596432;1.4212904160000002;;;103519.97244118649;103182.95163863257;10.432292624;2175.386727504;7.3525526032E10
0.0;0.0;0.0;0.0;0.0;0.0;0.002599488;60.377458432000005;0.136701936;;;97751.48328262295;97731.23811198451;29.961389232000002;2175.3893044;7.2451995152E10
0.0;2.9103830456733704E-11;4.3655745685100555E-11;3.5699002554178095E-16;2.379933503611873E-16;0.0;0.002623344;42.844049888;1.541291616;;;83476.39261025065;83131.16742107742;10.065018784000001;2175.39190688;5.2881821888E10
0.0;0.0;1.4551915228366852E-11;1.1364919357251276E-16;0.0;0.0;0.00257864;45.074006848;1.2085387520000002;;;94150.04193719882;94383.6486205501;10.784225856;2175.3945063680003;6.9604607488E10
0.0;1.4551915228366852E-11;0.0;0.0;1.1160585200047253E-16;0.0;0.0026161440000000004;38.038756336000006;0.21243440000000002;;;99425.20974724543;99124.78454926646;9.912179984;2175.397129712;7.6183751984E10
0.0;0.0;1.4551915228366852E-11;1.1286182301440398E-16;0.0;0.0;0.002569984;37.993208096000004;1.8210506400000002;;;95932.11367061317;96187.43427798623;10.775902832;2175.3997083520003;5.2201742464E10
9.094947017729282E-13;1.4551915228366852E-11;1.4551915228366852E-11;1.2038268803379556E-16;1.2038268803379556E-16;1.6022386952406171E-16;0.002623872;37.917626032;0.8506709920000001;;;80798.52539042909;80416.66373320768;10.07197504;2175.4023244960003;6.883514872E10
9.094947017729282E-13;2.9103830456733704E-11;1.4551915228366852E-11;1.1341759491537812E-16;2.2683518983075624E-16;1.7111332469054917E-16;0.002556496;35.148732592;0.202496848;;;94648.00509095636;94911.61761924285;6.770624576;2175.40489448;7.7766738784E10
0.0;2.9103830456733704E-11;0.0;0.0;2.205351844559648E-16;0.0;0.00255664;33.708469728000004;0.96116312;;;102065.50558218319;102336.22366268255;7.319299760000001;2175.4075183520004;5.4507010384E10
9.094947017729282E-13;0.0;5.820766091346741E-11;4.382902529055062E-16;0.0;2.0244580836409497E-16;0.002557824;42.231774112000004;1.4859410720000001;;;104305.99566585575;104028.86300326214;9.987282864;2175.410074848;7.5043325248E10
1.8189894035458565E-12;2.9103830456733704E-11;2.9103830456733704E-11;2.205832166492268E-16;2.205832166492268E-16;1.792353087530699E-16;0.002588528;37.887465920000004;0.16892088000000002;;;102018.9662332563;102277.3327528536;10.38761728;2175.412631488;7.096514472E10
9.094947017729282E-13;0.0;2.9103830456733704E-11;2.1871643797290804E-16;0.0;1.5255189562697604E-16;0.0025604160000000003;35.176304128000005;1.4576390240000001;;;104292.3229336797;104557.81944845022;7.9401002080000005;2175.415189312;5.5109877296E10
0.0;0.0;2.9103830456733704E-11;2.1553627076613457E-16;0.0;0.0;0.0025957280000000003;38.754142864;1.0880653120000001;;;108361.88728275205;108559.57310571583;8.754170304;2175.4177778400003;7.0654100208E10
9.094947017729282E-13;0.0;0.0;0.0;0.0;1.3465698330764672E-16;0.0025796480000000004;36.225443168000005;0.168347184;;;102776.28085094031;102919.61766787012;9.817936256000001;2175.420338256;7.0984109808E10
0.0;2.9103830456733704E-11;8.731149137020111E-11;6.920005797966167E-16;2.3066685993220557E-16;0.0;0.002059664;41.42944288;1.02365752;;;126173.76084101642;110955.24016532562;9.396531344000001;2175.4229339840003;5.7141633456E10
0.0;1.4551915228366852E-11;1.4551915228366852E-11;1.1610749446170453E-16;1.1610749446170453E-16;0.0;0.0024328320000000002;38.64650376;1.216668576;;;109623.39881700896;109061.65271509285;10.61311648;2175.4255136320003;6.5011691648E10
0.0;1.4551915228366852E-11;0.0;0.0;1.2740888170536718E-16;0.0;0.002670768;37.046279328000004;0.19145184;;;85701.5360398729;84916.17721374794;9.1855068;2125.6119485120003;7.4430616528E10
9.094947017729282E-13;1.4551915228366852E-11;0.0;0.0;1.2564504280236224E-16;1.3946963135954817E-16;0.002668096;38.59017696;1.4073110400000002;;;88135.7318495791;88244.58667628636;9.591918464;2125.614008176;5.2015463104E10
0.0;2.9103830456733704E-11;1.4551915228366852E-11;1.2176647394137539E-16;2.4353294788275077E-16;0.0;0.0026056;36.158573952000005;1.192807728;;;96190.11671377384;96157.10749558499;5.808882656000001;2125.616441008;6.7619728128E10
0.0;1.4551915228366852E-11;8.731149137020111E-11;7.402693932640618E-16;1.2337823221067697E-16;0.0;0.002619344;35.771792384;0.150680368;;;92857.30347698077;92735.59487833448;7.096057984000001;2125.619111776;6.2492610672E10
0.0;1.4551915228366852E-11;1.4551915228366852E-11;1.2662401436066072E-16;1.2662401436066072E-16;0.0;0.002612272;34.161123232;0.850080912;;;86468.08225912758;86383.06173645827;6.506966112000001;2125.621779872;5.1189530848E10
0.0;1.4551915228366852E-11;1.4551915228366852E-11;1.331584632999776E-16;1.331584632999776E-16;0.0;0.0025940480000000003;34.372602512;1.216891616;;;75215.69695466397;75007.09267779572;5.671554208000001;2125.624385472;8.6697506736E10
9.094947017729282E-13;2.9103830456733704E-11;2.9103830456733704E-11;2.6373537709281166E-16;2.6373537709281166E-16;1.2728111729590203E-16;0.0023243680000000003;34.624007872;0.14923998400000002;;;77244.78258825242;77129.07539675369;6.182109584;2125.627004816;8.1702403664E10
9.094947017729282E-13;0.0;2.9103830456733704E-11;2.571294750159306E-16;0.0;1.1432113814073525E-16;0.0026232160000000003;33.856408832;0.7112634720000001;;;82767.07705952396;82840.67940996464;6.227537440000001;2125.629617088;5.66511076E10
0.0;0.0;4.3655745685100555E-11;3.767047171971509E-16;0.0;0.0;0.002668544;32.836975168;1.137602752;;;88393.03340558425;88390.99635496321;5.27089576;2125.632211136;6.6963706656E10
9.094947017729282E-13;1.4551915228366852E-11;7.275957614183426E-11;6.408622975707311E-16;1.2817245951414623E-16;1.8692819568296275E-16;0.0026585280000000003;33.868100256000005;0.206881632;;;83732.57347694514;83534.12397943203;5.99481352;2125.6345355040003;6.9100187312E10
