AbstractionError;TopLevelViolation Abstracted;topLevelViolationActualRegioCentral;relativeTLViolationRegioCentral;topLevelViolationAbstractedRel;abstractionErrorRel;variableAbstraction;runtimePerStepRegioCentral;runtimePerAvppPerStep;Totalruntimeregiocentral;timestamps;Toplevelcostsregiocentral;Rootcostsregiocentral;Longest serial path;FixedAbstractionTimes;FixedAbstractionTimesPerAVPP
0.0;0.0;5.820766091346741E-11;4.019044241173501E-16;0.0;0.0;0.019565072000000003;27.799939632;4.8481751840000005;3998.600822416;1.431335691298E12;116464.31679856931;98462.85704995472;6.515057776000001;3239.5236338880004;9.5973801008E10
0.0;0.0;0.0036705587117467076;2.5514076888119376E-8;0.0;0.0;0.01270624;29.949467728000002;0.228034976;4485.747586192;1.431339690153E12;96883.67357671002;96558.07631953296;5.906350992;3239.54319896;9.8039045632E10
1.8189894035458565E-12;2.9103830456733704E-11;2.9103830456733704E-11;2.219919811813496E-16;2.219919811813496E-16;1.5978426016850644E-16;0.015150928000000001;29.948748928;0.9546578880000001;4394.445703472;1.431344176386E12;73831.70640574259;72717.51640926232;6.510014336;3239.5559052000003;8.125811304E10
1.8189894035458565E-12;2.9103830456733704E-11;0.0;0.0;2.1891874101691359E-16;1.1481658101878463E-16;0.019457696;36.982051792;1.233714864;4431.342607248001;1.431348570997E12;76014.25177179344;76056.09030295808;9.40651544;3239.5710561280002;1.0925237136E11
0.0;2.9103830456733704E-11;0.0;0.0;2.121608825844862E-16;0.0;0.00546456;35.97129752;0.201415856;4371.758044352;1.431353002486E12;83818.1865380668;83823.37347749839;9.707898528000001;3239.590513824;1.12111829616E11
0.0;0.0;2.9103830456733704E-11;2.1496914372451474E-16;0.0;0.0;0.005119696;32.465144544000005;1.465466736;;;81171.66507342698;80510.93752354919;6.779628848000001;3239.5959783840003;8.8076439312E10
0.0;0.0;0.0;0.0;0.0;0.0;0.004586448;31.364433168;1.1921944800000002;;;74520.01546335088;74190.12753796502;6.2355573600000005;3239.60109808;1.0598106816E11
0.0;0.0;1.4551915228366852E-11;1.1600490752043393E-16;0.0;0.0;0.004401904;30.152894144;0.162264096;;;62665.30306263797;62666.359892514694;6.504213184;3239.605684528;9.4665777216E10
0.0;0.0;1.4551915228366852E-11;1.14880411170694E-16;0.0;0.0;0.0038060800000000003;32.801819136;0.956316704;;;64726.77499385751;64783.945846639814;7.819501648;3239.610086432;7.9353996E10
0.0;0.0;0.0;0.0;0.0;0.0;0.004101568;30.957135888000003;0.9028528320000001;;;70583.47299086445;70592.57504975972;6.142800848;3239.6138925120003;9.5079011456E10
0.0;0.0;0.0;0.0;0.0;0.0;0.001496848;31.813312208000003;0.22782574400000002;;;76170.21256714113;76203.91452222105;5.756485856;3239.6179940800002;1.08954679472E11
0.0;2.9103830456733704E-11;1.4551915228366852E-11;1.1166120383282914E-16;2.233224076656583E-16;0.0;0.0026632;31.766518704000003;1.0278188320000001;;;72016.75158622918;71306.02227982423;7.617148240000001;3239.6194909280002;8.1251547888E10
0.0;1.4551915228366852E-11;1.4551915228366852E-11;1.1842736574654615E-16;1.1842736574654615E-16;0.0;0.002742192;30.851194896000003;0.8800317440000001;;;58349.664928871476;58319.12401600349;6.3814232;3239.622154128;9.4148271888E10
0.0;1.4551915228366852E-11;1.4551915228366852E-11;1.131054678089607E-16;1.131054678089607E-16;0.0;0.002366384;32.07102152;0.18165540800000002;;;68317.58319941701;68322.98160790643;7.0794828;3239.62489632;9.1172232256E10
0.0;2.9103830456733704E-11;1.4551915228366852E-11;1.1107190208681024E-16;2.221438041736205E-16;0.0;0.0025723680000000002;30.233906240000003;0.9737975040000001;;;72530.0834175727;72555.53788882335;5.465021568;3239.6272627040003;7.9110575824E10
0.0;1.4551915228366852E-11;4.3655745685100555E-11;3.369655926772113E-16;1.123218642257371E-16;0.0;0.002526448;30.582400240000002;0.8154694560000001;;;70322.2980395237;69930.84616866978;6.424892192000001;3239.6298350720003;1.0871224728E11
0.0;1.4551915228366852E-11;0.0;0.0;1.198067475725211E-16;0.0;0.0025695360000000003;30.28797584;0.169913056;;;56500.90854632869;55978.60352717487;7.252024416;3239.6323615200004;1.034338276E11
9.094947017729282E-13;1.4551915228366852E-11;1.4551915228366852E-11;1.128749771769051E-16;1.128749771769051E-16;1.3599071245057063E-16;0.0022760000000000002;29.893982400000002;0.913397776;;;68800.37471413727;68792.02628075145;7.030405552;3239.6349310560004;8.458824432E10
0.0;0.0;0.0;0.0;0.0;0.0;0.002323936;29.541812192000002;0.9218518560000001;;;75396.12888407118;75437.95970108663;6.687803968000001;3239.637207056;1.27295429664E11
1.8189894035458565E-12;0.0;0.0;0.0;0.0;1.9985875612424528E-16;0.002538672;30.945068672;0.238488;;;76928.44783606107;76967.78659669672;7.329201648000001;3239.6395309920003;1.0462925168E11
0.0;0.0;0.0;0.0;0.0;0.0;0.00251008;34.291341616000004;1.162112528;;;75343.6378674848;75385.46807842853;9.685796688;3239.6420696640002;8.589205E10
0.0;0.0;0.0;0.0;0.0;0.0;0.002547712;35.879278176;1.230578624;;;77404.06018619718;77443.81630964675;10.64389232;3239.644579744;9.2337217504E10
9.094947017729282E-13;0.0;2.9103830456733704E-11;2.145050921038707E-16;0.0;1.2586571508214097E-16;0.002637744;32.860835040000005;0.18208968;;;81607.79626659877;81043.99653641194;8.230470288000001;3239.6471274560004;1.11829762368E11
1.8189894035458565E-12;2.9103830456733704E-11;0.0;0.0;2.1900064773524938E-16;2.0118444602766114E-16;0.0025536;29.619980032;0.7358601760000001;;;75936.04482564468;75965.70106081846;5.602085024;3239.6497652000003;8.6739508E10
0.0;0.0;2.9103830456733704E-11;2.0191823869784356E-16;0.0;0.0;0.0027623680000000003;98.86978856;0.9958836640000001;;;145603.9221031194;126962.75601580089;65.63823140800001;3239.6523188;9.4278557056E10
1.8189894035458565E-12;2.9103830456733704E-11;0.0;0.0;2.0327342027560793E-16;1.9786085579431582E-16;0.00268816;44.927221296000006;0.21645702400000003;;;125223.17374256537;124887.69952756754;12.591526848;3448.553001648;1.1657888168E11
0.0;1.4551915228366852E-11;0.0;0.0;1.1152957557913056E-16;0.0;0.0026582560000000003;31.718966576000003;0.728222704;;;100323.12803913649;98542.23645603395;6.47263856;3448.555764016;8.9829781248E10
9.094947017729282E-13;2.9103830456733704E-11;2.9103830456733704E-11;2.1997113717353726E-16;2.1997113717353726E-16;1.1492103092787044E-16;0.006427104;34.38928336;1.134599136;;;102229.53127549739;102253.60491224998;6.603859616;3448.558452176;1.12738327056E11
9.094947017729282E-13;0.0;0.0;0.0;0.0;1.784520513389033E-16;0.0023350560000000003;42.662907136;0.234624992;;;110826.75070670234;110848.00782143913;10.263524032000001;3448.561110432;1.1256927736E11
1.8189894035458565E-12;2.9103830456733704E-11;2.9103830456733704E-11;2.1600255319689466E-16;2.1600255319689466E-16;3.4467476256394395E-16;0.002410704;40.925222576;1.1712693280000002;;;107234.51370120875;107205.90495613765;10.971444496;3448.567537536;8.3272794048E10
0.0;2.9103830456733704E-11;2.9103830456733704E-11;2.2168505665763664E-16;2.2168505665763664E-16;0.0;0.002566272;38.528313296;0.9094988;;;100569.2331719868;100187.91542885549;10.953260256;3448.569872592;3.10357051792E11
0.0;1.4551915228366852E-11;4.3655745685100555E-11;3.496877148084281E-16;1.1656257160280938E-16;0.0;0.002681648;53.835959408;3.806934512;;;88357.71535324717;87380.77787311233;26.434672896000002;3448.572283296;9.640661536E10
0.003670558664452983;0.0;1.4551915228366852E-11;1.154326695229291E-16;0.0;3.234310425700754E-7;0.002581344;44.100536176000006;0.22861555200000003;;;89738.31536212866;89765.3399334179;10.993725248;3448.574849568;1.04760877552E11
0.0;1.4551915228366852E-11;5.820766091346741E-11;4.501654960558896E-16;1.125413740139724E-16;0.0;0.0025992800000000003;48.739695360000006;0.797093456;;;96165.89049936658;96193.06166254093;15.489492224000001;3448.5775312160004;8.5540702432E10
0.0;2.9103830456733704E-11;2.9103830456733704E-11;2.1983667420617918E-16;2.1983667420617918E-16;0.0;0.002575008;40.920370336000005;1.2948312960000001;;;102758.75555863047;102418.86253954051;11.362664848000001;3448.58011256;1.12121666576E11
0.0;1.4551915228366852E-11;2.9103830456733704E-11;2.2439597332944547E-16;1.1219798666472274E-16;0.0;0.002588;40.538935632000005;0.2024388;;;97666.2395606112;96980.20924281381;11.730426032;3448.5827118400002;1.10791344384E11
0.0;0.0;1.4551915228366852E-11;1.1899667518059365E-16;0.0;0.0;0.007506928;48.842062896;1.8655762880000002;;;83094.20419339233;82458.00390053653;16.52152168;3448.585286848;8.5702504176E10
0.0;1.4551915228366852E-11;0.0;0.0;1.1364919357251276E-16;0.0;0.00249304;39.270446272;0.9080186880000001;;;93645.0470749997;93674.19900120441;11.283975344;3448.5878748480004;1.08845445712E11
0.0;1.4551915228366852E-11;5.820766091346741E-11;4.464234080018901E-16;1.1160585200047253E-16;0.0;0.0022917280000000003;40.355662256;0.18872867200000001;;;98770.13025165493;98363.03436601876;11.936800336000001;3448.595381776;1.15414309136E11
0.0;4.3655745685100555E-11;1.4551915228366852E-11;1.1286182301440398E-16;3.3858546904321193E-16;0.0;0.002587488;38.488027248;1.066125856;;;95787.27837696661;95465.65765843002;12.044029056000001;3448.597874816;9.4371566432E10
9.094947017729282E-13;1.4551915228366852E-11;1.4551915228366852E-11;1.2038268803379556E-16;1.2038268803379556E-16;1.5007616937464527E-16;0.002613792;37.902363456;0.9705296160000001;;;80304.78041518123;79783.82414185756;11.367484992000001;3448.6001665440003;1.04130960672E11
9.094947017729282E-13;1.4551915228366852E-11;4.3655745685100555E-11;3.4025278474613435E-16;1.1341759491537812E-16;1.6460924189731753E-16;0.0025811360000000004;38.129519120000005;0.286643456;;;94244.97342052402;94202.24456210223;11.675874912000001;3448.602754032;1.16633871808E11
0.0;0.0;2.9103830456733704E-11;2.205351844559648E-16;0.0;0.0;0.002598528;38.737339424000005;1.161855824;;;101549.97596640806;101563.84830359454;12.060965664000001;3448.605367824;9.6363755184E10
9.094947017729282E-13;2.9103830456733704E-11;5.820766091346741E-11;4.382902529055062E-16;2.191451264527531E-16;2.0197283904880798E-16;0.00256376;38.905622864;1.51962488;;;103255.27434744079;103271.99188297344;11.31668512;3448.60794896;1.1361739808E11
3.637978807091713E-12;2.9103830456733704E-11;5.820766091346741E-11;4.411664332984536E-16;2.205832166492268E-16;3.895948789012393E-16;0.002307824;39.217249056;0.199442384;;;101491.44871772981;101505.33971397183;11.778040656;3448.610547488;1.059333444E11
9.094947017729282E-13;2.9103830456733704E-11;5.820766091346741E-11;4.374328759458161E-16;2.1871643797290804E-16;1.5104555277090698E-16;0.002598064;38.881243168000005;1.139624432;;;103784.27506023987;103803.1521583645;11.152379136;3448.613111248;9.10255132E10
0.0;2.9103830456733704E-11;8.731149137020111E-11;6.466088122984037E-16;2.1553627076613457E-16;0.0;0.002565056;39.847069248000004;0.9006644960000001;;;107829.36943442763;107801.68255142208;11.365886416;3448.6154190720003;1.09317919904E11
9.094947017729282E-13;2.9103830456733704E-11;2.9103830456733704E-11;2.2005343763758515E-16;2.2005343763758515E-16;1.3599071245057063E-16;0.002513696;38.432571712000005;0.215205152;;;102136.12876126244;102152.55566244177;11.387125424;3448.618017136;1.08131381072E11
0.0;1.4551915228366852E-11;5.820766091346741E-11;4.613337198644111E-16;1.1533342996610279E-16;0.0;0.0026548640000000003;96.650321648;1.6858169920000001;;;126451.28336718153;110388.35796979844;64.922882048;3448.6205821920003;9.3616006576E10
0.0;0.0;1.4551915228366852E-11;1.1610749446170453E-16;0.0;0.0;0.002735856;46.834861392;0.876627872;;;108731.95443648344;108490.00487851026;12.63106312;3448.623095888;9.8797119504E10
9.094947017729282E-13;2.9103830456733704E-11;4.3655745685100555E-11;3.822266451161016E-16;2.5481776341073437E-16;1.6248384806758799E-16;0.002699472;40.86955752;0.222267616;;;86033.0698697802;84369.37300418728;11.248730624;3376.24581656;1.12509560928E11
0.0;1.4551915228366852E-11;1.4551915228366852E-11;1.2564504280236224E-16;1.2564504280236224E-16;0.0;0.002622496;41.749588048;1.2630392480000001;;;87608.53195100078;87656.87428868681;11.58879592;3376.2484714240004;8.9290403504E10
0.0;0.0;1.4551915228366852E-11;1.2176647394137539E-16;0.0;0.0;0.002350816;43.073803392;1.877148864;;;95598.63770505965;95553.62395442218;11.365456960000001;3376.25120728;1.0408839752E11
1.8189894035458565E-12;0.0;0.0;0.0;0.0;2.0118444602766114E-16;0.002632704;39.649507088;0.162484752;;;92043.71175442012;92126.89363413354;9.470784576;3376.253906752;9.485145592E10
0.0;2.9103830456733704E-11;1.4551915228366852E-11;1.2662401436066072E-16;2.5324802872132144E-16;0.0;0.0026082080000000003;42.559687056;0.805159248;;;85832.1297130275;85804.77867036176;12.008925232000001;3376.2565292480003;8.06219116E10
0.0;1.4551915228366852E-11;2.9103830456733704E-11;2.663169265999552E-16;1.331584632999776E-16;0.0;0.0023561280000000003;35.990205568;1.099287936;;;74748.80895245852;74511.53824248932;6.7157691680000005;3376.258880064;1.29738424704E11
0.0;1.4551915228366852E-11;2.9103830456733704E-11;2.6373537709281166E-16;1.3186768854640583E-16;0.0;0.0026056960000000002;36.342643152;0.239813872;;;76614.35310930146;76635.70828929698;7.60849008;3376.261512768;1.22024471536E11
0.0;0.0;1.4551915228366852E-11;1.285647375079653E-16;0.0;0.0;0.002637632;36.72485152;1.15605072;;;82260.77411620773;82294.35835791289;8.38809016;3376.2641209760004;9.2037169008E10
9.094947017729282E-13;0.0;1.4551915228366852E-11;1.2556823906571696E-16;0.0;1.784520513389033E-16;0.0023385280000000003;40.207961632;0.9576357280000001;;;87759.12293079516;87801.69794993536;10.861164912000001;3376.2664771040004;1.02250984784E11
9.094947017729282E-13;1.4551915228366852E-11;2.9103830456733704E-10;2.5634491902829246E-15;1.2817245951414623E-16;1.950867152567033E-16;0.002345184;41.128269216;0.18721142400000002;;;83036.28044577582;82993.17060193894;11.098131344;3376.2690828000004;1.04882900432E11
0.0;0.0;1.4551915228366852E-11;1.3593912854675325E-16;0.0;0.0;0.002597664;36.260004;1.052910672;;;70421.33075953861;70106.57198525;7.746443104000001;3376.271720432;8.6223446864E10
0.0;0.0;1.4551915228366852E-11;1.2983028568522714E-16;0.0;0.0;0.003294768;38.307345184;1.011840992;;;80053.3687932462;80076.57760048602;8.057526576;3376.2740589600003;3.78500045216E11
0.0;1.4551915228366852E-11;1.4551915228366852E-11;1.2749601817561021E-16;1.2749601817561021E-16;0.0;0.0023258560000000003;36.427023376;4.502789248;;;84181.4445769366;84211.3808546015;6.961083008;3376.276404144;1.21617938192E11
1.8189894035458565E-12;2.9103830456733704E-11;2.9103830456733704E-11;2.5786162249477795E-16;2.5786162249477795E-16;1.2343021638736832E-16;0.0026168320000000004;40.438933824;0.245994064;;;81915.82426357816;81646.37514439673;10.02143848;3376.2790018080004;1.0002410472E11
0.0;1.4551915228366852E-11;0.0;0.0;1.375224784944129E-16;0.0;0.002560768;38.201622784;0.82105576;;;67935.83621317222;67684.61623381525;10.77527032;3376.282296576;8.9929713344E10
0.0;2.9103830456733704E-11;0.0;0.0;2.591314251640464E-16;0.0;0.0024202720000000002;40.31752136;1.134508064;;;80526.71629767674;80538.0579571487;10.5977204;3376.284622432;1.19093196928E11
0.0;0.0;1.4551915228366852E-11;1.2596722027461511E-16;0.0;0.0;0.002535552;40.321513776;0.23056195200000001;;;86998.26225584767;87051.28999817945;11.324369408;3376.287239264;1.0005395296E11
0.0;0.0;2.9103830456733704E-11;2.50346469513071E-16;0.0;0.0;0.0026306560000000003;42.46780872;1.776663136;;;88530.6301571507;88567.05475434689;11.907411712;3376.289800032;8.90063432E10
0.0;0.0;1.4551915228366852E-11;1.2599465572390107E-16;0.0;0.0;0.002469872;39.635229936;0.9551178720000001;;;86946.43813474367;86999.8637617807;10.944882368;3376.2922203040002;1.09917251328E11
0.0;0.0;2.9103830456733704E-11;2.4985674542389177E-16;0.0;0.0;0.002627136;40.405122128;0.24041168000000002;;;89008.65872549797;89045.28745635168;11.753345040000001;3376.2947558560004;1.0920899176E11
0.0;1.4551915228366852E-11;1.4551915228366852E-11;1.2311189692358601E-16;1.2311189692358601E-16;0.0;0.00726712;41.446682304;0.937191392;;;92598.10825496927;92685.514196881;11.605664256;3376.2973865120002;8.871912896E10
0.0;2.9103830456733704E-11;4.3655745685100555E-11;3.770761557090431E-16;2.513841038060287E-16;0.0;0.0025466720000000003;42.162465328;0.9358158240000001;;;87530.76469208588;87568.31969327369;12.747268416;3376.299856384;1.07492082736E11
9.094947017729282E-13;2.9103830456733704E-11;5.820766091346741E-11;3.97505628243199E-16;1.987528141215995E-16;1.1188729828004346E-16;0.002258672;32.94616424;0.20717224;;;109437.36636443407;92561.2230435015;7.874770304;3376.3024835200004;1.11385991184E11
9.094947017729282E-13;0.0;2.9103830456733704E-11;2.000867508375862E-16;0.0;2.1061180086653824E-16;0.0022697760000000003;40.337326368;1.39918392;;;91121.4420019582;90657.61411125214;10.463828048;3376.3097506400004;8.7491770192E10
0.0;0.0;2.9103830456733704E-11;2.1956230548653807E-16;0.0;0.0;0.0024256160000000002;35.964852096;1.0992810560000001;;;69014.12018039194;66680.98330330549;7.341572992000001;3376.3122973120003;1.08289574752E11
9.094947017729282E-13;0.0;0.0;0.0;0.0;2.1241068698546455E-16;0.0021854400000000003;37.60798208;0.20908995200000002;;;69978.45287554852;70023.31436893441;9.079740896;3503.33054768;1.0103250248E11
0.0;0.0;0.0;0.0;0.0;0.0;0.002499152;47.177840128;1.1929094880000002;;;77772.92749501705;77825.0746764538;12.968910912;3503.3328063520003;8.4288749168E10
0.0;0.0;5.820766091346741E-11;4.2523266429217135E-16;0.0;0.0;0.002426208;36.069836608;0.7622249600000001;;;74561.8433364758;74484.80064145439;6.9037500640000005;3503.3350761280003;1.01595366416E11
0.0;0.0;5.820766091346741E-11;4.364195046822392E-16;0.0;0.0;0.00219488;38.601822336000005;0.21244083200000002;;;68881.5960275345;68160.79171983096;9.409912160000001;3503.3375017440003;1.1230442928E11
0.0;0.0;4.3655745685100555E-11;3.442057430281492E-16;0.0;0.0;0.0024801600000000004;37.791382928000004;1.534338768;;;56959.141483779065;56620.81594364441;11.351771376;3503.339687184;9.7537124944E10
9.094947017729282E-13;1.4551915228366852E-11;2.9103830456733704E-11;2.272461176088475E-16;1.1362305880442376E-16;1.7231713285709283E-16;0.002474256;41.687160704;0.8181832800000001;;;58806.55296308336;58772.937845149194;11.624132304000002;3503.3421863360004;9.7820962544E10
0.0;0.0;2.9103830456733704E-11;2.2155417890565577E-16;0.0;0.0;0.002221168;39.6721492;0.16622536000000002;;;64530.13229759403;64568.39493508008;12.464316912000001;3503.344612544;1.19388017888E11
0.0;0.0;2.9103830456733704E-11;2.1639034654514347E-16;0.0;0.0;0.0022379360000000003;36.429587664;1.5959902080000001;;;70225.74967403598;70169.48693979025;7.630652960000001;3503.3468074240004;8.3347418368E10
0.0;0.0;5.820766091346741E-11;4.4175634122405794E-16;0.0;0.0;0.0024229760000000003;37.406293888;1.5641112640000001;;;65867.33805207678;65280.52866401788;10.202969648;3503.349287584;1.05500623024E11
0.0;1.4551915228366852E-11;2.9103830456733704E-11;2.3426238477296573E-16;1.1713119238648287E-16;0.0;0.002318816;43.7946204;0.22220683200000002;;;52420.68915553201;52143.77120815359;13.921519264;3503.35176184;1.15268402112E11
0.0;0.0;2.9103830456733704E-11;2.237350839711791E-16;0.0;0.0;0.0024424;40.037188048000004;0.978004336;;;62335.15323967444;62302.09404980263;11.531582432;3503.3539830080003;9.3808605664E10
9.094947017729282E-13;0.0;0.0;0.0;0.0;1.7227704370298187E-16;0.0024558080000000003;41.172334576000004;1.151973152;;;66480.5578248151;66520.25803606419;12.384024896000001;3503.356220944;1.11877381536E11
0.0;2.9103830456733704E-11;2.9103830456733704E-11;2.2218502969980847E-16;2.2218502969980847E-16;0.0;0.0022066720000000002;46.951979248;0.241265008;;;64515.053075217045;63908.04865844168;12.639760704;3503.3586439200003;1.10746091808E11
9.094947017729282E-13;2.9103830456733704E-11;2.9103830456733704E-11;2.369909540865562E-16;2.369909540865562E-16;1.784520513389033E-16;0.002204208;36.359521184;1.1013620800000001;;;50288.350846078036;49713.34740959009;9.18443384;3503.360962736;9.8232103856E10
0.0;1.4551915228366852E-11;2.9103830456733704E-11;2.2327914809189314E-16;1.1163957404594657E-16;0.0;0.002440416;38.248254880000005;1.019243248;;;62806.62405329548;62772.00688041994;11.232645888;3503.3634051360004;1.04257017648E11
0.0;0.0;0.0;0.0;0.0;0.0;0.002343616;39.057806128;0.24021963200000002;;;69468.45639057893;69400.58942066466;11.452061104;3503.3658609440004;1.08550718528E11
0.0;0.0;2.9103830456733704E-11;2.1570964002264558E-16;0.0;0.0;0.002195568;39.42665336;0.939739168;;;70904.21817070938;70940.66253837991;11.946593456;3503.368067616;8.0468767952E10
0.0;0.0;2.9103830456733704E-11;2.1712518561849214E-16;0.0;0.0;0.0024504;36.047799584;0.934936368;;;69705.62857995645;69347.70688793916;8.659990288000001;3503.370271824;3.07980642624E11
1.8189894035458565E-12;0.0;2.9103830456733704E-11;2.1528767199093047E-16;0.0;1.2343021638736832E-16;0.0011961600000000001;34.816125152000005;5.247379296;;;71373.52023767681;71410.68311433091;6.8892416;3503.37271224;1.15674131552E11
0.0;0.0;5.820766091346741E-11;4.2431471902990405E-16;0.0;0.0;0.002187488;35.045815696000005;0.26208336000000004;;;74961.25269543096;75021.09189592711;7.029416992000001;3503.375055856;1.20420555632E11
0.0;0.0;2.9103830456733704E-11;2.1660371182739053E-16;0.0;0.0;0.002444992;35.334648;1.0372383040000002;;;70178.75553931763;69932.26044474838;7.135056048;3503.3772514240004;1.04035091088E11
0.0;2.9103830456733704E-11;1.1641532182693481E-10;8.570654264193831E-16;2.1426635660484578E-16;0.0;0.002222176;125.15816216;1.488635552;;;123421.32735040801;94612.88425044886;64.43676792000001;3503.379701824;1.01051402848E11
0.0;0.0;1.1641532182693481E-10;8.628176520940553E-16;0.0;0.0;0.002485408;34.687668512;0.217335472;;;93484.15286251846;92822.58219195071;7.437489968;3503.380897984;1.18821970816E11
0.0;1.4551915228366852E-11;5.820766091346741E-11;4.734002429326916E-16;1.183500607331729E-16;0.0;0.0024996800000000002;42.165399984000004;1.6158252640000001;;;71254.56943127507;69787.25762788912;10.202671024;3503.3830854720004;9.3816802176E10
0.0;5.820766091346741E-11;8.731149137020111E-11;7.002697887672583E-16;4.668465258448389E-16;0.0;0.0024741760000000002;32.821592208000006;1.106520688;;;72976.59403133874;72960.36110215426;6.1576124000000005;3503.385530464;1.13055442048E11
0.0;1.4551915228366852E-11;4.3655745685100555E-11;3.39326491057782E-16;1.13108830352594E-16;0.0;0.00244136;37.414608064;0.21702372800000003;;;80482.47794665543;80472.61392265237;7.895568752000001;3417.562666224;1.170627444E11
0.0;1.4551915228366852E-11;5.820766091346741E-11;4.584239679319002E-16;1.1460599198297505E-16;0.0;0.002167664;35.308422816000004;0.9854581760000001;;;78273.85987868943;77219.18545427888;6.8668464;3417.5648884;9.784107536E10
