AbstractionError;TopLevelViolation Abstracted;topLevelViolationActualRegioCentral;relativeTLViolationRegioCentral;topLevelViolationAbstractedRel;abstractionErrorRel;variableAbstraction;runtimePerStepRegioCentral;runtimePerAvppPerStep;Totalruntimeregiocentral;timestamps;Toplevelcostsregiocentral;Rootcostsregiocentral;Longest serial path;FixedAbstractionTimes;FixedAbstractionTimesPerAVPP
0.0;1.4551915228366852E-11;2.9103830456733704E-11;2.7987532339939627E-16;1.3993766169969814E-16;0.0;0.00339424;29.647788704000003;7.52271816;3383.3967723680003;1.431123394981E12;82932.13362918429;62645.9590713643;12.667595168;2669.23214528;8.6075281344E10
0.0;1.4551915228366852E-11;2.9103830456733704E-11;2.8175371677677357E-16;1.4087685838838678E-16;0.0;0.001802304;29.481118752;0.16360734400000002;3830.633550464;1.431126778642E12;62427.147496034406;61341.15551231342;10.233070096;2669.23553952;5.4878291552E10
0.0;1.4551915228366852E-11;4.3655745685100555E-11;4.637675561421179E-16;1.5458918538070599E-16;0.0;0.0017791360000000002;29.960117776;0.9153886720000001;3646.7372886880003;1.43113060945E12;45492.23319302164;45002.58952374435;10.456491856000001;2669.237341824;8.7611571776E10
0.0;0.0;2.9103830456733704E-11;3.0489812882680515E-16;0.0;0.0;0.001830224;32.762641328;0.12684624;3795.973305712;1.431134256792E12;47195.132864633204;47198.06890643074;12.880027488000001;2669.23912096;5.7140946848E10
0.0;0.0;5.820766091346741E-11;5.909723015011824E-16;0.0;0.0;0.001993216;31.696824592000002;0.751496288;3836.5310509280002;1.431138052998E12;52625.02308377181;52508.86675149335;11.543410688000002;2669.240951184;9.9000098384E10
0.0;0.0;2.9103830456733704E-11;2.993973442960793E-16;0.0;0.0;0.00177224;25.526532544000002;0.130089376;;;50325.453637027065;50226.174539461754;7.092933776000001;2669.2429444;5.6881823872E10
0.0;0.0;2.9103830456733704E-11;3.0727376251391676E-16;0.0;0.0;0.001770288;28.567911600000002;1.2459423840000001;;;46022.70192408746;45970.79589624009;10.926716448;2669.24471664;1.01408470512E11
0.0;1.4551915228366852E-11;1.4551915228366852E-11;1.615653327504484E-16;1.615653327504484E-16;0.0;0.008094432;30.063657408;0.12657416000000002;;;39141.598948042316;38473.1072093905;10.953199328;2669.246486928;5.6801685632E10
0.0;1.4551915228366852E-11;2.9103830456733704E-11;3.1999839065484524E-16;1.5999919532742262E-16;0.0;0.0019734080000000003;28.860824256;1.0965411520000001;;;39852.36922378185;39869.304260725294;9.586881184000001;2669.25458136;9.4750104864E10
0.0;1.4551915228366852E-11;1.4551915228366852E-11;1.5599162141616544E-16;1.5599162141616544E-16;0.0;0.001767792;34.083048240000004;0.131256528;;;43569.448927705205;43597.82020823185;12.94343272;2669.256554768;6.2225304528E10
0.0;0.0;1.4551915228366852E-11;1.5235587603498448E-16;0.0;0.0;0.0019099520000000001;33.507458240000005;1.1547762240000001;;;47280.87377886669;47295.20902495472;13.00750024;2669.25832256;8.5228069632E10
0.0;1.4551915228366852E-11;1.4551915228366852E-11;1.555156582439315E-16;1.555156582439315E-16;0.0;0.001780064;32.247620528;0.115030848;;;44532.36118091791;44068.828819518305;11.328263168000001;2669.260232512;5.4392517008E10
0.0;2.9103830456733704E-11;1.4551915228366852E-11;1.649392009577649E-16;3.298784019155298E-16;0.0;0.001976672;29.207343664000003;0.706383936;;;35992.01022948775;35636.23549235925;10.998834256;2669.262012576;8.57470536E10
9.094947017729282E-13;1.4551915228366852E-11;0.0;0.0;1.575271506443033E-16;2.019391912205538E-16;0.0019495040000000001;29.81639144;0.106843776;;;42106.6887922029;42121.50158354288;11.570996736000001;2669.263989248;5.4531638624E10
0.0;2.9103830456733704E-11;4.3655745685100555E-11;4.640847323649569E-16;3.09389821576638E-16;0.0;0.0017833760000000001;28.871120112000003;0.808373984;;;44973.818618498655;44894.28473688237;10.49460904;2669.2659387520002;9.7331469104E10
0.0;2.9103830456733704E-11;1.4551915228366852E-11;1.5643579014607897E-16;3.1287158029215794E-16;0.0;0.0017809280000000002;29.715536272;0.132422128;;;43326.74081948122;43164.69110394825;11.971865488;2669.267722128;6.3795930464E10
0.0;0.0;1.4551915228366852E-11;1.6686032902438836E-16;0.0;0.0;0.00198904;28.988416848000004;1.004571216;;;34469.06623346503;34148.162422264584;11.497930352000001;2669.2695030560003;8.3641653504E10
9.094947017729282E-13;1.4551915228366852E-11;1.4551915228366852E-11;1.572061358143284E-16;1.572061358143284E-16;1.3599071245057063E-16;0.00190272;31.251263360000003;0.106497728;;;42409.908660982335;42426.84369792582;13.502314656000001;2669.271492096;6.4537069296E10
1.8189894035458565E-12;1.4551915228366852E-11;2.9103830456733704E-11;3.0567994485590684E-16;1.5283997242795342E-16;2.1473136316020113E-16;0.001774256;27.965736000000003;1.67248952;;;46774.938332941754;46791.95472931184;11.468143664000001;2669.2733948160003;8.1539422112E10
0.0;0.0;1.4551915228366852E-11;1.518766049389596E-16;0.0;0.0;0.001770576;32.567103536000005;0.11064388800000001;;;47901.64790381527;47805.561798365;14.704170192000001;2669.275169072;5.9743974304E10
0.0;1.4551915228366852E-11;1.4551915228366852E-11;1.528732607175836E-16;1.528732607175836E-16;0.0;0.00199136;28.298658944000003;0.95604336;;;46754.67414383107;46757.44500060405;10.522847440000001;2669.2769396480003;9.6574031152E10
0.0;2.9103830456733704E-11;0.0;0.0;3.0315901230712046E-16;0.0;0.0017987200000000002;27.860190672;0.115337008;;;48115.49375904955;48119.839315163634;8.970857312;2669.278931008;5.8697630512E10
9.094947017729282E-13;1.4551915228366852E-11;4.3655745685100555E-11;4.481265576155405E-16;1.4937551920518015E-16;1.2586571508214097E-16;0.007685712000000001;27.348725664000003;5.02954;;;50728.698884642996;50598.8332508311;9.14635792;2669.280729728;9.3514169504E10
0.0;1.4551915228366852E-11;0.0;0.0;1.5250610202709184E-16;0.0;0.001782528;25.852230016;0.12213465600000001;;;47135.72788638837;47138.671126951056;7.9299841440000005;2669.2884154400003;5.8051453888E10
0.0;1.4551915228366852E-11;0.0;0.0;1.2720952380642797E-16;0.0;9.05312E-4;92.85462232;0.7706799520000001;;;122697.2839353829;103348.99900768383;68.846251552;2669.290197968;1.15093620704E11
1.8189894035458565E-12;1.4551915228366852E-11;1.4551915228366852E-11;1.2806329513630087E-16;1.2806329513630087E-16;1.9786085579431582E-16;0.00203152;51.486392848;0.12797736;;;101813.59871824268;101720.31867968764;28.494064384;2852.09895744;5.720265008E10
0.0;1.4551915228366852E-11;1.4551915228366852E-11;1.4052840685664856E-16;1.4052840685664856E-16;0.0;0.001955376;34.595946496;1.038168448;;;82510.58446805064;80952.26957838122;11.800519696;2852.0998627520003;9.3690028144E10
0.0;0.0;2.9103830456733704E-11;2.771658844833512E-16;0.0;0.0;0.001943424;37.66170144;0.12782472;;;83904.59485323925;83915.60095405928;13.47361768;2852.101894272;5.90494536E10
0.0;1.4551915228366852E-11;0.0;0.0;1.3430499006422291E-16;0.0;0.006900032;36.303526864000006;1.843185936;;;90740.00475105454;90741.30290837542;12.836444432;2852.103849648;8.2616026352E10
0.0;0.0;0.0;0.0;0.0;0.0;9.90144E-4;35.96046672;0.146737808;;;87857.93537179485;87849.84492205615;12.433457408;2852.1057930720003;6.0324973776E10
0.0;0.0;2.9103830456733704E-11;2.7932544057715315E-16;0.0;0.0;0.0019188640000000002;39.083669856;0.7134855680000001;;;83006.3212638175;82258.19665151204;16.654581584000002;2852.1126931040003;4.0714572488E11
0.0;1.4551915228366852E-11;2.9103830456733704E-11;2.9374006672938363E-16;1.4687003336469181E-16;0.0;0.0018024800000000002;38.291631312;7.99322696;;;72376.91259747218;72016.23095704013;15.392172224000001;2852.113683248;1.00611247456E11
0.0;0.0;1.4551915228366852E-11;1.4544634517826156E-16;0.0;0.0;0.001767408;38.450337152;0.12131707200000001;;;73880.43245804886;73908.032942275;13.971389536;2852.115602112;5.7599295904E10
0.0;1.4551915228366852E-11;2.9103830456733704E-11;2.836065664828213E-16;1.4180328324141066E-16;0.0;0.006931312;88.230154176;0.8845309280000001;;;79061.9497033238;79070.77853275128;64.527078512;2852.117404592;8.3677966576E10
0.0;0.0;2.9103830456733704E-11;2.769964597681048E-16;0.0;0.0;0.001995408;36.56955064;0.13325646400000002;;;84051.40654007133;84046.22023027865;13.347524288;2852.119172;5.8560941456E10
